price,location
250,Midtown
180,Morningside Heights
325,NoHo
77,East Harlem
95,East Harlem
180,Hell's Kitchen
110,Greenwich Village
79,East Harlem
100,Upper East Side
282,Murray Hill
169,Murray Hill
169,Murray Hill
172,Murray Hill
199,East Village
202,Murray Hill
99,East Harlem
150,Upper East Side
175,Morningside Heights
120,Upper West Side
100,East Harlem
87,Upper East Side
78,Upper East Side
285,Washington Heights
150,Gramercy
145,Midtown
150,Chinatown
175,Hell's Kitchen
90,Upper East Side
90,Hell's Kitchen
70,Hell's Kitchen
160,Little Italy
295,Hell's Kitchen
295,Hell's Kitchen
125,Upper West Side
215,Greenwich Village
299,Chinatown
146,Greenwich Village
161,East Village
140,Midtown
66,Nolita
300,Upper East Side
145,Chinatown
50,Washington Heights
500,Financial District
139,Chelsea
135,Upper West Side
369,East Village
35,East Harlem
125,Stuyvesant Town
200,Hell's Kitchen
990,Upper East Side
257,Murray Hill
243,Murray Hill
65,Harlem
59,Harlem
115,Hell's Kitchen
105,Hell's Kitchen
308,Murray Hill
80,Upper East Side
120,Little Italy
260,Midtown
82,Harlem
37,Washington Heights
300,Murray Hill
316,Murray Hill
228,Murray Hill
79,East Harlem
95,SoHo
160,Harlem
90,East Village
349,Kips Bay
80,Upper West Side
75,East Harlem
278,Harlem
199,Upper East Side
132,Hell's Kitchen
80,Upper West Side
135,Harlem
484,Financial District
211,Financial District
388,Financial District
407,Financial District
425,Financial District
432,Financial District
205,Financial District
248,Financial District
396,Financial District
376,Financial District
230,Financial District
416,Financial District
50,Washington Heights
202,Hell's Kitchen
50,Harlem
160,Hell's Kitchen
90,Hell's Kitchen
220,East Village
67,Upper West Side
250,East Village
150,Hell's Kitchen
150,Upper West Side
137,Upper East Side
44,Harlem
350,East Harlem
275,Upper West Side
125,Hell's Kitchen
65,Chelsea
166,East Harlem
115,East Village
165,Murray Hill
160,Murray Hill
359,Theater District
170,Hell's Kitchen
150,Morningside Heights
125,Upper East Side
100,Chelsea
100,Chelsea
100,Chelsea
100,Chelsea
100,Chelsea
100,Chelsea
100,Chelsea
100,Chelsea
100,Theater District
199,Theater District
100,Theater District
100,Theater District
249,Theater District
100,Theater District
209,Upper West Side
250,Upper West Side
230,Upper West Side
230,Upper West Side
324,Theater District
379,Theater District
299,Theater District
359,Theater District
304,Theater District
149,Chelsea
73,Harlem
105,Upper East Side
200,Upper West Side
185,East Harlem
199,Midtown
39,Kips Bay
113,Harlem
234,Upper West Side
120,Upper West Side
170,Lower East Side
94,Kips Bay
27,Inwood
125,Harlem
80,Harlem
150,Lower East Side
80,Upper West Side
111,Upper East Side
82,East Village
262,Murray Hill
244,Murray Hill
240,Murray Hill
220,East Village
123,Upper West Side
39,Kips Bay
80,Chelsea
45,Washington Heights
181,Harlem
65,East Harlem
650,Murray Hill
140,Chelsea
145,Midtown
149,Chelsea
45,Washington Heights
400,Hell's Kitchen
158,East Village
300,Murray Hill
145,Hell's Kitchen
80,Upper East Side
145,Upper East Side
175,West Village
140,Upper East Side
33,Inwood
75,Lower East Side
199,Kips Bay
130,East Harlem
190,East Village
100,Greenwich Village
50,Harlem
339,Theater District
231,Murray Hill
300,West Village
63,Harlem
290,Chelsea
250,Hell's Kitchen
225,Upper East Side
168,West Village
250,East Village
125,Lower East Side
300,Greenwich Village
489,Hell's Kitchen
69,Battery Park City
53,Kips Bay
99,Flatiron District
115,Kips Bay
69,Kips Bay
99,Hell's Kitchen
220,Murray Hill
55,Stuyvesant Town
221,Financial District
250,Upper East Side
100,East Village
324,Theater District
75,East Harlem
45,Washington Heights
260,Hell's Kitchen
95,Hell's Kitchen
150,Hell's Kitchen
375,Midtown
325,Upper West Side
175,Upper West Side
110,Hell's Kitchen
197,West Village
200,Hell's Kitchen
90,Upper East Side
180,Chelsea
64,Harlem
68,East Village
44,Kips Bay
177,Theater District
219,Kips Bay
120,Hell's Kitchen
325,Theater District
52,Harlem
199,Upper East Side
65,Harlem
45,Washington Heights
140,Hell's Kitchen
128,East Village
180,East Harlem
175,Lower East Side
325,Harlem
100,Upper West Side
190,Gramercy
220,Upper West Side
165,Upper East Side
65,East Village
145,Two Bridges
90,Harlem
90,East Harlem
65,Hell's Kitchen
170,West Village
105,SoHo
230,SoHo
199,Chinatown
200,Chinatown
50,Harlem
299,Hell's Kitchen
100,Nolita
185,Upper East Side
200,Lower East Side
150,SoHo
150,Nolita
75,Upper West Side
79,Upper West Side
80,Roosevelt Island
225,Midtown
62,East Village
62,East Village
75,Harlem
250,Upper West Side
195,Financial District
3613,Upper West Side
225,Battery Park City
75,Hell's Kitchen
75,Hell's Kitchen
75,Hell's Kitchen
75,Hell's Kitchen
75,Hell's Kitchen
299,Theater District
75,Harlem
86,Lower East Side
70,East Harlem
100,Morningside Heights
50,Harlem
249,East Village
93,Hell's Kitchen
150,Kips Bay
50,Harlem
250,Upper West Side
168,East Village
82,Upper West Side
160,Hell's Kitchen
160,Roosevelt Island
72,Lower East Side
80,Roosevelt Island
150,Harlem
195,Financial District
83,Chelsea
260,Midtown
520,Financial District
175,Murray Hill
170,Midtown
73,Harlem
95,Lower East Side
160,Murray Hill
35,Kips Bay
299,Midtown
120,Greenwich Village
204,West Village
279,Stuyvesant Town
388,Midtown
195,Financial District
400,West Village
70,Upper West Side
99,Upper East Side
220,East Village
175,Chelsea
70,Harlem
350,East Village
120,East Village
129,Lower East Side
82,Upper West Side
180,West Village
84,Lower East Side
150,Chinatown
148,Harlem
150,East Village
85,Harlem
80,Upper West Side
250,West Village
150,Chinatown
375,Murray Hill
399,Midtown
150,Financial District
75,Harlem
199,Chelsea
190,Midtown
130,Harlem
290,Tribeca
200,Lower East Side
180,East Harlem
260,Upper West Side
190,Upper West Side
125,Lower East Side
180,East Harlem
165,East Harlem
70,Harlem
130,Midtown
399,Midtown
58,Upper East Side
700,Gramercy
100,Harlem
85,Harlem
215,Gramercy
85,Harlem
98,Upper East Side
293,Financial District
180,Upper East Side
177,Theater District
149,Hell's Kitchen
90,East Harlem
396,East Village
100,Inwood
100,Inwood
100,Inwood
180,Inwood
220,Midtown
310,Midtown
85,Chinatown
85,Two Bridges
85,Chinatown
144,Upper West Side
230,Greenwich Village
151,East Village
275,Harlem
180,Greenwich Village
55,Harlem
120,West Village
60,Washington Heights
129,Upper East Side
129,Upper East Side
217,Upper East Side
299,Lower East Side
159,Upper West Side
100,Upper East Side
165,East Village
197,Hell's Kitchen
166,Hell's Kitchen
500,Hell's Kitchen
200,Hell's Kitchen
35,Kips Bay
280,East Village
200,Greenwich Village
124,East Harlem
120,Chelsea
125,East Harlem
95,Midtown
105,Upper West Side
32,Washington Heights
160,East Harlem
300,Chelsea
111,Upper West Side
175,Upper West Side
180,Upper West Side
165,Harlem
395,Hell's Kitchen
250,East Harlem
320,Murray Hill
150,Upper East Side
250,East Harlem
75,Harlem
208,Hell's Kitchen
90,Upper East Side
200,Hell's Kitchen
125,Upper East Side
450,SoHo
196,Washington Heights
174,Washington Heights
595,West Village
185,Chelsea
180,East Village
245,Hell's Kitchen
139,East Harlem
130,Midtown
228,Upper West Side
236,Upper West Side
97,Hell's Kitchen
195,East Harlem
75,Upper West Side
59,Hell's Kitchen
59,Hell's Kitchen
48,Midtown
300,Upper West Side
560,Washington Heights
5100,Midtown
65,East Harlem
169,Financial District
169,Financial District
169,Financial District
380,Upper West Side
300,Greenwich Village
285,Hell's Kitchen
169,Financial District
169,Financial District
169,Financial District
169,Financial District
169,Financial District
90,Inwood
90,Inwood
90,Inwood
90,Inwood
144,Hell's Kitchen
159,Harlem
120,Murray Hill
124,East Harlem
127,Harlem
800,Lower East Side
95,Hell's Kitchen
70,West Village
180,Lower East Side
81,Harlem
898,Hell's Kitchen
230,SoHo
45,East Harlem
138,Hell's Kitchen
49,East Harlem
160,Harlem
45,East Harlem
60,East Harlem
55,East Harlem
45,East Harlem
59,Washington Heights
87,Morningside Heights
300,East Village
70,Gramercy
95,Hell's Kitchen
240,Nolita
240,Lower East Side
120,Lower East Side
200,Civic Center
419,Midtown
95,Hell's Kitchen
150,Two Bridges
135,Harlem
95,Hell's Kitchen
95,Hell's Kitchen
65,Upper West Side
160,East Village
950,Upper East Side
99,Inwood
350,Chinatown
80,Chinatown
57,Inwood
140,Upper West Side
165,East Harlem
165,East Harlem
50,Upper West Side
65,Midtown
125,East Village
80,East Village
300,Tribeca
74,Harlem
60,Washington Heights
173,SoHo
100,East Harlem
105,Upper East Side
134,Financial District
160,Hell's Kitchen
140,Lower East Side
120,Upper East Side
260,Midtown
89,Hell's Kitchen
159,East Harlem
70,Harlem
106,NoHo
275,East Village
799,Hell's Kitchen
235,SoHo
182,Harlem
150,Harlem
120,Murray Hill
194,Financial District
470,Financial District
247,Financial District
80,East Village
62,Harlem
395,Hell's Kitchen
99,Lower East Side
89,Chinatown
135,Hell's Kitchen
219,Upper East Side
442,Lower East Side
949,Chelsea
180,Upper East Side
300,Hell's Kitchen
150,Financial District
100,Washington Heights
100,Harlem
400,East Harlem
300,Washington Heights
100,Kips Bay
285,SoHo
99,Washington Heights
170,Chelsea
125,Financial District
505,Financial District
425,Greenwich Village
62,East Village
380,Upper West Side
206,Upper East Side
123,Lower East Side
145,Nolita
195,Hell's Kitchen
140,Upper East Side
115,Chelsea
69,Washington Heights
99,Gramercy
40,East Harlem
64,SoHo
110,Chelsea
135,East Village
299,Hell's Kitchen
299,Tribeca
174,East Harlem
260,Little Italy
110,Upper West Side
119,SoHo
50,East Village
299,Hell's Kitchen
234,Financial District
230,Financial District
230,Financial District
217,Theater District
152,Theater District
289,Greenwich Village
330,Upper West Side
289,Upper East Side
228,Financial District
203,Financial District
800,Murray Hill
50,East Harlem
149,East Village
108,Chinatown
160,Upper West Side
52,Washington Heights
89,Two Bridges
290,Upper East Side
195,Hell's Kitchen
66,Upper West Side
89,Chinatown
105,Harlem
75,Washington Heights
280,Washington Heights
250,Chinatown
215,Harlem
419,Midtown
215,Harlem
195,Midtown
306,Midtown
700,Murray Hill
230,West Village
225,Hell's Kitchen
69,Hell's Kitchen
60,Hell's Kitchen
85,Hell's Kitchen
60,Hell's Kitchen
149,Midtown
244,Theater District
472,Financial District
474,Financial District
214,Financial District
235,Financial District
244,Financial District
495,Financial District
260,West Village
229,Financial District
240,Financial District
236,Financial District
229,Financial District
229,Financial District
200,Murray Hill
95,Gramercy
60,Washington Heights
229,Financial District
130,Upper East Side
150,Hell's Kitchen
355,Tribeca
150,Upper East Side
89,Upper West Side
395,Upper East Side
70,Upper East Side
200,Chelsea
85,Harlem
70,Washington Heights
250,West Village
155,West Village
300,Hell's Kitchen
51,Harlem
549,Midtown
99,Chelsea
199,Chelsea
154,West Village
60,Washington Heights
250,Midtown
325,Financial District
170,West Village
70,Inwood
274,Upper West Side
130,East Village
85,Hell's Kitchen
150,Midtown
139,Little Italy
110,Harlem
180,East Village
300,Midtown
300,East Harlem
119,Midtown
145,Upper East Side
800,Midtown
53,Chinatown
120,Kips Bay
165,Morningside Heights
199,Hell's Kitchen
100,Midtown
349,Upper West Side
110,Hell's Kitchen
170,Lower East Side
100,Kips Bay
117,Lower East Side
120,Lower East Side
78,Upper East Side
85,Hell's Kitchen
160,Financial District
290,East Village
55,Harlem
250,Upper East Side
60,Upper West Side
60,Upper West Side
420,Theater District
100,East Village
255,Financial District
229,Financial District
235,Financial District
390,Financial District
140,Upper West Side
475,Financial District
150,SoHo
228,Financial District
79,Upper East Side
162,Chelsea
105,Hell's Kitchen
420,Hell's Kitchen
45,Inwood
119,East Village
90,East Harlem
100,Hell's Kitchen
35,Washington Heights
160,Upper East Side
200,Nolita
59,Harlem
99,Chelsea
65,Hell's Kitchen
165,Financial District
150,Chelsea
151,Upper East Side
345,Civic Center
150,East Harlem
200,Midtown
47,Washington Heights
129,Greenwich Village
360,Hell's Kitchen
61,East Village
325,Lower East Side
100,East Harlem
200,Upper East Side
300,Upper West Side
92,Hell's Kitchen
140,Upper East Side
55,Washington Heights
199,Midtown
75,Washington Heights
159,Upper East Side
75,Harlem
45,Washington Heights
103,Harlem
85,Hell's Kitchen
200,East Harlem
95,Harlem
44,Upper West Side
450,West Village
98,Hell's Kitchen
95,Upper East Side
130,Chelsea
150,Nolita
135,Lower East Side
85,Harlem
140,East Village
99,Harlem
190,East Village
175,Upper East Side
339,Midtown
700,East Village
65,Washington Heights
500,Upper West Side
149,West Village
225,Chelsea
160,West Village
55,Washington Heights
130,Harlem
90,Greenwich Village
200,Financial District
55,Harlem
69,Hell's Kitchen
350,Washington Heights
179,East Village
90,East Harlem
83,East Village
98,Harlem
250,West Village
250,Chelsea
120,Harlem
120,Washington Heights
49,Harlem
228,Financial District
256,Financial District
188,Financial District
240,Financial District
255,Financial District
228,Financial District
99,East Village
99,East Village
790,Kips Bay
161,Washington Heights
123,Lower East Side
299,Murray Hill
123,Lower East Side
190,East Village
59,Gramercy
250,Chelsea
616,Financial District
408,Financial District
100,Chelsea
264,Financial District
239,Chinatown
90,Harlem
59,Harlem
149,Hell's Kitchen
396,Financial District
215,Financial District
180,Chelsea
169,East Village
90,Lower East Side
90,Washington Heights
99,Lower East Side
130,Upper East Side
119,Lower East Side
500,Hell's Kitchen
500,Hell's Kitchen
150,Upper East Side
130,East Village
200,Hell's Kitchen
130,Upper East Side
149,Kips Bay
140,Harlem
140,Harlem
49,Washington Heights
195,Chelsea
78,Harlem
90,East Harlem
59,Washington Heights
365,Financial District
208,Financial District
150,Hell's Kitchen
135,Chinatown
210,East Village
60,Washington Heights
250,East Village
149,Hell's Kitchen
190,Hell's Kitchen
945,Hell's Kitchen
155,Chinatown
450,Upper West Side
178,Kips Bay
690,Kips Bay
45,Harlem
244,Financial District
409,Financial District
185,Financial District
230,Financial District
165,Stuyvesant Town
225,Midtown
250,Hell's Kitchen
370,Hell's Kitchen
430,Hell's Kitchen
159,Hell's Kitchen
390,Hell's Kitchen
410,Hell's Kitchen
265,Chelsea
225,Hell's Kitchen
200,Chinatown
59,Upper West Side
75,Washington Heights
210,Financial District
120,Upper East Side
38,East Harlem
256,Financial District
229,Financial District
1000,Gramercy
500,West Village
217,Financial District
203,Financial District
127,Upper East Side
37,Upper East Side
120,Chinatown
120,Upper East Side
499,Hell's Kitchen
35,East Harlem
75,Hell's Kitchen
63,East Village
189,Midtown
50,Upper West Side
95,Midtown
50,Washington Heights
470,Financial District
229,Financial District
470,Financial District
228,Financial District
239,Midtown
150,East Harlem
380,Chelsea
300,Washington Heights
320,Chelsea
304,Kips Bay
239,Hell's Kitchen
300,East Village
60,Harlem
539,Kips Bay
249,Chelsea
250,Upper East Side
249,Upper West Side
499,Murray Hill
250,Chinatown
250,Lower East Side
350,Upper East Side
60,Inwood
250,Greenwich Village
250,East Village
168,Hell's Kitchen
249,Hell's Kitchen
577,West Village
46,Inwood
499,Kips Bay
145,Hell's Kitchen
299,Upper West Side
53,Harlem
247,Financial District
311,Kips Bay
60,Upper East Side
299,Murray Hill
150,Nolita
195,Hell's Kitchen
129,Chelsea
280,Financial District
38,Upper East Side
145,East Harlem
500,Upper West Side
180,Hell's Kitchen
176,Chinatown
500,Murray Hill
199,Chelsea
199,Chelsea
199,Chelsea
219,Chelsea
249,Upper East Side
135,Harlem
120,Lower East Side
65,Midtown
225,Hell's Kitchen
155,Upper East Side
450,Upper East Side
150,Upper East Side
300,Midtown
135,Harlem
135,Harlem
300,Chinatown
48,Upper West Side
120,East Village
50,Upper West Side
70,Washington Heights
110,Hell's Kitchen
259,West Village
190,Kips Bay
249,Hell's Kitchen
128,Washington Heights
134,Chelsea
389,Hell's Kitchen
70,Harlem
380,Chelsea
239,Murray Hill
180,West Village
45,Upper West Side
499,SoHo
129,Midtown
60,East Harlem
299,Upper East Side
160,SoHo
200,Chinatown
139,Financial District
85,Morningside Heights
60,Upper West Side
100,Financial District
129,Chelsea
250,NoHo
359,East Harlem
135,Chinatown
250,East Village
499,Chelsea
300,Financial District
349,Chelsea
589,Upper West Side
325,Midtown
200,East Village
449,Hell's Kitchen
200,Hell's Kitchen
350,West Village
112,Hell's Kitchen
438,Upper West Side
650,Theater District
380,Upper East Side
399,Upper East Side
200,Nolita
190,Hell's Kitchen
341,East Village
299,Harlem
190,Upper West Side
190,Upper West Side
49,East Harlem
85,Chelsea
94,Upper East Side
95,Hell's Kitchen
250,East Village
145,Harlem
389,Flatiron District
159,Chelsea
179,Financial District
120,Hell's Kitchen
195,Chelsea
240,Midtown
100,Harlem
55,Washington Heights
230,East Village
150,Upper East Side
89,Lower East Side
150,Midtown
165,Harlem
160,Theater District
379,East Harlem
200,Theater District
98,Harlem
230,Financial District
449,Midtown
399,Upper East Side
85,East Harlem
65,Harlem
100,Kips Bay
85,Chelsea
290,Hell's Kitchen
120,East Village
161,Upper East Side
595,Washington Heights
250,West Village
299,Upper East Side
199,Upper East Side
399,Gramercy
365,Upper East Side
75,Washington Heights
150,Washington Heights
150,Washington Heights
250,Upper East Side
150,Washington Heights
350,Upper East Side
335,Upper West Side
399,Midtown
320,Financial District
150,Morningside Heights
120,Hell's Kitchen
340,Financial District
325,Midtown
485,Hell's Kitchen
115,SoHo
148,Harlem
95,Washington Heights
300,Chelsea
149,Upper East Side
89,Midtown
300,Hell's Kitchen
349,Upper East Side
160,Financial District
479,Upper West Side
299,Kips Bay
200,Hell's Kitchen
399,Hell's Kitchen
600,East Village
130,Theater District
125,Inwood
360,Financial District
43,Murray Hill
280,East Harlem
215,Chelsea
115,Harlem
500,West Village
69,Harlem
170,Hell's Kitchen
750,Midtown
85,Upper West Side
140,Chelsea
367,Hell's Kitchen
165,Upper West Side
55,Harlem
150,East Village
345,Hell's Kitchen
100,Theater District
100,Theater District
100,Theater District
100,Hell's Kitchen
178,Harlem
265,Hell's Kitchen
341,Lower East Side
320,Financial District
549,East Village
290,Hell's Kitchen
149,Hell's Kitchen
599,Midtown
160,Harlem
243,Lower East Side
350,Midtown
450,Midtown
375,Midtown
425,Midtown
425,Midtown
100,SoHo
100,SoHo
100,SoHo
100,Theater District
100,Theater District
100,Theater District
100,Theater District
100,Theater District
211,Upper East Side
300,Theater District
100,Theater District
100,Theater District
100,Theater District
100,Theater District
100,Theater District
290,East Harlem
250,Midtown
150,East Village
275,Chelsea
945,Midtown
179,Hell's Kitchen
150,East Village
65,Washington Heights
620,SoHo
210,Financial District
200,Upper East Side
285,West Village
215,Financial District
350,Midtown
115,Washington Heights
105,Washington Heights
100,Battery Park City
105,Washington Heights
140,Hell's Kitchen
400,Upper West Side
583,Upper West Side
299,Financial District
250,Lower East Side
85,East Harlem
55,Washington Heights
390,SoHo
310,Hell's Kitchen
78,Kips Bay
170,Greenwich Village
349,Upper East Side
97,Upper West Side
222,Financial District
150,Hell's Kitchen
285,Upper West Side
130,Financial District
224,Upper West Side
999,Hell's Kitchen
160,Lower East Side
75,Harlem
300,Hell's Kitchen
299,Gramercy
180,Upper East Side
420,Greenwich Village
299,Flatiron District
245,Chelsea
400,Theater District
159,Upper East Side
49,Harlem
199,Kips Bay
99,Harlem
150,East Harlem
199,Hell's Kitchen
175,Upper West Side
75,East Harlem
290,Harlem
200,East Village
94,Roosevelt Island
250,Gramercy
210,Upper East Side
300,Chelsea
91,Theater District
150,Midtown
150,West Village
255,Hell's Kitchen
180,East Village
55,Harlem
60,Harlem
210,Upper East Side
333,Chelsea
200,Lower East Side
60,Inwood
255,Financial District
250,SoHo
100,Chelsea
449,Hell's Kitchen
85,Chinatown
300,Upper East Side
585,Midtown
73,Harlem
80,Two Bridges
200,East Village
350,Harlem
125,Washington Heights
130,Midtown
80,Harlem
250,Morningside Heights
65,Gramercy
350,East Harlem
269,Hell's Kitchen
70,East Village
139,Little Italy
100,Midtown
499,Midtown
180,Upper West Side
460,Kips Bay
109,East Harlem
65,Morningside Heights
89,Lower East Side
195,Morningside Heights
100,Midtown
100,Midtown
172,Hell's Kitchen
220,West Village
200,Inwood
57,Harlem
98,East Village
100,Midtown
110,Hell's Kitchen
212,Chinatown
500,Midtown
65,Harlem
219,East Village
250,Upper East Side
175,West Village
123,East Harlem
140,Morningside Heights
90,Chinatown
250,West Village
50,Harlem
479,Midtown
60,Washington Heights
110,Midtown
175,Lower East Side
500,West Village
79,Upper West Side
490,Murray Hill
94,East Village
109,Upper East Side
75,Hell's Kitchen
166,East Village
325,Harlem
200,Lower East Side
499,Hell's Kitchen
499,Chelsea
90,Washington Heights
89,East Village
217,Upper East Side
150,Upper East Side
76,Hell's Kitchen
70,East Village
75,Hell's Kitchen
75,Hell's Kitchen
249,Hell's Kitchen
75,Hell's Kitchen
75,Hell's Kitchen
85,East Village
195,Harlem
300,Midtown
500,Upper East Side
199,Hell's Kitchen
200,Midtown
190,Midtown
300,Midtown
260,Chinatown
289,Midtown
499,Hell's Kitchen
299,West Village
125,Lower East Side
95,Little Italy
250,Chelsea
1000,Midtown
75,Harlem
249,Upper West Side
110,Lower East Side
93,Chelsea
440,Chelsea
489,Midtown
200,East Village
300,Theater District
289,Hell's Kitchen
117,Gramercy
150,Midtown
175,Upper East Side
275,East Village
106,Harlem
125,Washington Heights
199,Hell's Kitchen
299,Greenwich Village
268,SoHo
55,Washington Heights
194,Hell's Kitchen
140,Midtown
89,Chelsea
250,Hell's Kitchen
200,Hell's Kitchen
180,East Village
459,Flatiron District
350,Kips Bay
78,East Village
50,Washington Heights
850,Gramercy
175,Midtown
169,Upper East Side
85,SoHo
699,Upper West Side
130,East Village
135,Murray Hill
245,Midtown
600,Lower East Side
245,Gramercy
145,Upper East Side
145,Upper East Side
145,East Harlem
145,Upper East Side
158,Upper West Side
145,Upper East Side
50,East Harlem
150,Upper East Side
239,Hell's Kitchen
150,Upper East Side
100,Nolita
150,Midtown
499,Chinatown
300,Harlem
250,Lower East Side
200,Chinatown
120,Lower East Side
173,Hell's Kitchen
85,Upper East Side
118,Harlem
190,Midtown
175,East Village
102,Midtown
131,East Village
499,Chelsea
447,Chelsea
447,Chelsea
600,Lower East Side
255,Little Italy
320,East Village
119,Murray Hill
195,Midtown
600,Murray Hill
450,Upper West Side
399,Midtown
300,Harlem
150,Murray Hill
400,Upper West Side
550,Upper West Side
180,Upper West Side
149,Midtown
1099,Greenwich Village
400,Hell's Kitchen
428,Hell's Kitchen
111,Upper East Side
109,Two Bridges
360,Upper West Side
599,Hell's Kitchen
100,East Village
330,Upper West Side
179,Midtown
185,Upper East Side
200,East Harlem
180,Midtown
75,Hell's Kitchen
180,Midtown
155,Hell's Kitchen
180,Midtown
180,Midtown
180,Midtown
400,Lower East Side
60,Harlem
135,Midtown
79,Hell's Kitchen
77,Hell's Kitchen
77,Hell's Kitchen
100,East Village
69,Hell's Kitchen
120,Hell's Kitchen
120,Hell's Kitchen
180,Theater District
60,Harlem
125,Midtown
385,Murray Hill
479,Midtown
99,Midtown
260,Midtown
235,Midtown
275,Hell's Kitchen
134,East Harlem
199,Midtown
181,Kips Bay
395,Financial District
57,Harlem
255,East Village
180,East Harlem
190,Little Italy
150,Harlem
160,Hell's Kitchen
150,West Village
390,Hell's Kitchen
500,Hell's Kitchen
500,Greenwich Village
125,East Harlem
294,Kips Bay
165,West Village
295,Chinatown
89,SoHo
150,Upper East Side
350,Hell's Kitchen
151,East Harlem
68,Stuyvesant Town
650,Murray Hill
425,Hell's Kitchen
445,Hell's Kitchen
225,Financial District
210,Morningside Heights
140,Upper East Side
295,Hell's Kitchen
339,Upper West Side
87,Inwood
135,Harlem
390,Hell's Kitchen
450,Hell's Kitchen
289,Chelsea
300,Hell's Kitchen
210,Upper East Side
191,Upper West Side
235,Midtown
171,Hell's Kitchen
249,Chelsea
585,Lower East Side
350,SoHo
179,Upper East Side
150,Hell's Kitchen
399,Midtown
425,Hell's Kitchen
250,Hell's Kitchen
399,Midtown
399,Midtown
399,Midtown
179,West Village
420,Hell's Kitchen
279,Upper East Side
150,Upper West Side
229,Upper East Side
140,East Harlem
499,Chelsea
125,East Village
365,Midtown
319,East Village
57,Harlem
500,Chelsea
55,Harlem
600,Tribeca
120,Chelsea
229,Midtown
125,Flatiron District
209,Hell's Kitchen
210,Hell's Kitchen
170,Upper East Side
140,East Harlem
131,Kips Bay
163,Hell's Kitchen
995,West Village
348,East Village
200,Hell's Kitchen
150,Hell's Kitchen
198,Harlem
165,East Village
500,Hell's Kitchen
500,Murray Hill
319,East Harlem
150,Hell's Kitchen
300,Chelsea
295,Harlem
150,Upper West Side
59,Harlem
444,Chelsea
250,Greenwich Village
200,Hell's Kitchen
250,East Harlem
375,Hell's Kitchen
395,Hell's Kitchen
280,Financial District
225,East Village
59,Harlem
305,Hell's Kitchen
90,Midtown
114,Harlem
175,East Village
249,Theater District
900,Upper West Side
205,East Village
360,Upper West Side
320,Upper East Side
85,Hell's Kitchen
189,Hell's Kitchen
500,East Village
225,Kips Bay
400,Kips Bay
900,Chelsea
170,Hell's Kitchen
90,Financial District
350,Midtown
100,Morningside Heights
179,Harlem
330,Hell's Kitchen
349,Greenwich Village
50,Harlem
255,Hell's Kitchen
100,West Village
249,Financial District
99,Upper East Side
66,Washington Heights
109,Morningside Heights
109,Morningside Heights
50,Harlem
210,Upper East Side
79,Washington Heights
250,Financial District
80,Harlem
150,Financial District
86,Hell's Kitchen
2995,Chelsea
145,Hell's Kitchen
125,Hell's Kitchen
199,NoHo
229,Upper East Side
480,Theater District
120,Midtown
300,Hell's Kitchen
250,Hell's Kitchen
66,Washington Heights
335,Hell's Kitchen
330,Chelsea
305,Chelsea
250,Gramercy
250,Harlem
165,Upper West Side
260,Upper East Side
145,Hell's Kitchen
140,Upper East Side
185,Lower East Side
220,Midtown
550,Hell's Kitchen
86,Harlem
270,West Village
350,East Harlem
999,West Village
180,Chelsea
90,Hell's Kitchen
279,Hell's Kitchen
250,West Village
300,Midtown
110,East Harlem
358,Midtown
235,Chelsea
700,Hell's Kitchen
50,Harlem
342,Midtown
321,Financial District
75,Harlem
100,Harlem
200,Harlem
189,Hell's Kitchen
189,Hell's Kitchen
269,Chelsea
347,Midtown
220,Harlem
275,Hell's Kitchen
160,Washington Heights
295,West Village
350,Hell's Kitchen
299,Kips Bay
190,Hell's Kitchen
171,SoHo
77,Two Bridges
125,East Village
349,Kips Bay
400,SoHo
220,West Village
400,Chinatown
94,Hell's Kitchen
100,Midtown
226,East Village
214,Kips Bay
250,East Village
489,Midtown
250,Hell's Kitchen
650,Hell's Kitchen
250,Lower East Side
250,Gramercy
489,Theater District
78,Harlem
450,Kips Bay
385,Theater District
119,Hell's Kitchen
189,Financial District
190,Hell's Kitchen
230,SoHo
185,Hell's Kitchen
120,Hell's Kitchen
108,Upper East Side
135,Upper West Side
223,Hell's Kitchen
120,Upper East Side
199,Financial District
300,East Harlem
450,Hell's Kitchen
185,Midtown
89,Harlem
300,Lower East Side
220,Hell's Kitchen
202,Chinatown
475,Kips Bay
305,Hell's Kitchen
249,Greenwich Village
210,Hell's Kitchen
300,Hell's Kitchen
400,East Village
140,Upper East Side
219,Hell's Kitchen
450,Flatiron District
300,Flatiron District
299,Kips Bay
200,Upper West Side
211,Hell's Kitchen
350,Hell's Kitchen
320,Hell's Kitchen
249,Greenwich Village
240,Chelsea
325,Chelsea
250,Upper West Side
200,Financial District
34,Washington Heights
119,Upper East Side
150,Hell's Kitchen
180,Theater District
395,Hell's Kitchen
150,Upper West Side
250,Financial District
189,Murray Hill
500,Hell's Kitchen
130,Upper West Side
105,Chelsea
290,Chelsea
160,Upper East Side
178,Hell's Kitchen
220,Chelsea
55,Harlem
280,Midtown
350,Lower East Side
170,Lower East Side
300,East Harlem
100,Flatiron District
240,West Village
135,Upper East Side
165,Harlem
900,SoHo
600,Kips Bay
60,Upper West Side
275,SoHo
843,Hell's Kitchen
213,Chelsea
225,Financial District
66,Upper East Side
200,East Village
395,Midtown
215,Financial District
179,East Village
132,Kips Bay
